card_type,card_set,card_name,quest_type,quest_any_kind_requirement,plot_quest,intrigue_type,building_cost,quest_requirement_text,quest_reward_text,static_resources_text,owner_resources_text,resource_accum_text,building_location,card_text,quest_effects_text,quest_effects_text_zh,possible_lore_text,card_scene_name,image_large_id,image_file,display_name,source_file,variant_count,variant_card_names,translation_versions,zh_codex_name,zh_codex_card_text,zh_codex_possible_lore_text,zh_codex_building_location,zh_printed_name,zh_printed_card_text,zh_printed_possible_lore_text,zh_printed_building_location
intrigue,base,Special Assignment,,,False,utility,,,,,,,,"Choose a Quest type: Arcana, Commerce, Piety, Skullduggery, or Warfare. Draw and reveal Quest cards until you reveal a card of the chosen type. Keep that Quest card and discard the rest.",,,“I need you to handle this personally.”,LW_Intrigue_38,LW_Intrigue_38,assets/cards/LW_Intrigue_38.webp,Key_SpecialAssignment,cards_intrigue.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""特别任务"", ""card_text"": ""选择 1 种任务类型：奥术、商业、虔诚、阴谋或战争。从任务牌堆抽牌并展示，直到展示出 1 张所选类型的任务卡。保留该任务卡，并弃掉其余展示的任务卡。"", ""possible_lore_text"": ""“我需要你亲自处理这件事。”"", ""building_location"": """"}}",特别任务,选择 1 种任务类型：奥术、商业、虔诚、阴谋或战争。从任务牌堆抽牌并展示，直到展示出 1 张所选类型的任务卡。保留该任务卡，并弃掉其余展示的任务卡。,“我需要你亲自处理这件事。”,,,,,
intrigue,base,Spread the Wealth,,,False,utility,,,,,,,,Take 4 gold from the supply and choose 1 opponent. That opponent takes 2 gold from the supply.,,,"“You can often avoid a mangy dog’s bite
by tossing the poor creature a bone.”",LW_Intrigue_40,LW_Intrigue_40,assets/cards/LW_Intrigue_40.webp,Key_SpreadtheWealth,cards_intrigue.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""分润财富"", ""card_text"": ""从供应区拿取 4 金币，并选择 1 名对手。该对手从供应区拿取 2 金币。"", ""possible_lore_text"": ""你常常只要给一只脏兮兮的狗丢根骨头，就能躲过它的一口。"", ""building_location"": """"}}",分润财富,从供应区拿取 4 金币，并选择 1 名对手。该对手从供应区拿取 2 金币。,你常常只要给一只脏兮兮的狗丢根骨头，就能躲过它的一口。,,,,,
intrigue,base,Summon the Faithful,,,False,utility,,,,,,,,Take 1 cleric from the supply and place it in your Tavern. Each opponent can choose to give you 1 cleric once to score 5 VP. (Place it in your Tavern.),,,“Good works always need more hands.”,LW_Intrigue_42,LW_Intrigue_42,assets/cards/LW_Intrigue_42.webp,Key_SummontheFaithful,cards_intrigue.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""召集信众"", ""card_text"": ""从供应区拿取 1 个牧师并放入你的酒馆。每名对手各可选择一次，给你 1 个牧师以获得 5 VP。（将该牧师放入你的酒馆。）"", ""possible_lore_text"": ""“善行总需要更多人手。”"", ""building_location"": """"}}",召集信众,从供应区拿取 1 个牧师并放入你的酒馆。每名对手各可选择一次，给你 1 个牧师以获得 5 VP。（将该牧师放入你的酒馆。）,“善行总需要更多人手。”,,,,,
intrigue,base,Tax Collection,,,False,utility,,,,,,,,Take 4 gold from the supply. Each opponent can choose to pay you 4 gold once to score 4 VP.,,,"“Death and taxes? The only thing
certain in Waterdeep is taxes!”",LW_Intrigue_43,LW_Intrigue_43,assets/cards/LW_Intrigue_43.webp,Key_TaxCollection,cards_intrigue.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""征税"", ""card_text"": ""从供应区拿取 4 金币。每名对手各可选择一次，支付给你 4 金币以获得 4 VP。"", ""possible_lore_text"": ""“死亡和税？深水城唯一确定的事，只有税！”"", ""building_location"": """"}}",征税,从供应区拿取 4 金币。每名对手各可选择一次，支付给你 4 金币以获得 4 VP。,“死亡和税？深水城唯一确定的事，只有税！”,,,,,
intrigue,skullport,Blackmail,,,False,attack,,,,,,,,Choose 1 opponent. Remove 2G from his or her Tavern and place it in your Tavern. Look at that opponent's Lord card.,,,"The Lords’ identities are secret to protect
themselves and their loved ones.",SP_Intrigue_01,SP_Intrigue_01,assets/cards/SP_Intrigue_01.webp,Key_Blackmail,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""敲诈"", ""card_text"": ""选择 1 名对手。从其酒馆移除 2 金币并放入你的酒馆。查看该对手的领主卡。"", ""possible_lore_text"": ""领主们的身份保密，是为了保护他们自己和他们所爱之人。"", ""building_location"": """"}}",敲诈,选择 1 名对手。从其酒馆移除 2 金币并放入你的酒馆。查看该对手的领主卡。,领主们的身份保密，是为了保护他们自己和他们所爱之人。,,,,,
intrigue,skullport,Doppelganger!,,,False,attack,,,,,,,,Choose an action space containing an Agent of an opponent with more Corruption than you. You use that space's action as though you assigned an Agent to it.,,,“Back so soon?”,SP_Intrigue_02,SP_Intrigue_02,assets/cards/SP_Intrigue_02.webp,Key_Doppelganger,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""变形怪！"", ""card_text"": ""选择 1 个有代理人的行动格，且该代理人属于一名腐化比你多的对手。你使用该行动格的行动，视同你曾向那里指派代理人。"", ""possible_lore_text"": ""“这么快又回来了？”"", ""building_location"": """"}}",变形怪！,选择 1 个有代理人的行动格，且该代理人属于一名腐化比你多的对手。你使用该行动格的行动，视同你曾向那里指派代理人。,“这么快又回来了？”,,,,,
intrigue,skullport,Expose Corruption,,,False,attack,,,,,,,,Each opponent with more Corruption than you takes 1 Corruption from the Corruption track and places it in his or her Tavern.,,,Closed doors can’t hold back justice.,SP_Intrigue_03,SP_Intrigue_03,assets/cards/SP_Intrigue_03.webp,Key_ExposeCorruption,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""揭露腐化"", ""card_text"": ""每名腐化比你多的对手从腐化轨拿取 1 个腐化并放入其酒馆。"", ""possible_lore_text"": ""紧闭的门挡不住正义。"", ""building_location"": """"}}",揭露腐化,每名腐化比你多的对手从腐化轨拿取 1 个腐化并放入其酒馆。,紧闭的门挡不住正义。,,,,,
intrigue,skullport,Foist Responsibility,,,False,attack,,,,,,,,"Take 1 Corruption from the Corruption track, place it in your Tavern, and give 1 of your uncompleted Mandatory Quests to an opponent with at least 1 Corruption.",,,Delegating only works when you’re in charge.,SP_Intrigue_05,SP_Intrigue_05,assets/cards/SP_Intrigue_05.webp,Key_FoistResponsibility,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""推卸责任"", ""card_text"": ""从腐化轨拿取 1 个腐化并放入你的酒馆，然后将你 1 张未完成的强制任务卡交给一名拥有至少 1 个腐化的对手。"", ""possible_lore_text"": ""只有当你说了算的时候，授权才管用。"", ""building_location"": """"}}",推卸责任,从腐化轨拿取 1 个腐化并放入你的酒馆，然后将你 1 张未完成的强制任务卡交给一名拥有至少 1 个腐化的对手。,只有当你说了算的时候，授权才管用。,,,,,
intrigue,skullport,Forge Deed,,,False,attack,,,,,,,,"Take 2 Corruption from the Corruption track, place it in your Tavern, and gain control of 1 Building under an opponent's control.",,,"The Poisoned Quill’s proprietor might be nearly blind,
but Issayk has the best hand in the business.",SP_Intrigue_06,SP_Intrigue_06,assets/cards/SP_Intrigue_06.webp,Key_ForgeDeed,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""伪造契据"", ""card_text"": ""从腐化轨拿取 2 个腐化并放入你的酒馆，然后获得一名对手所控制的 1 个建筑的控制权。"", ""possible_lore_text"": ""淬毒羽笔的老板几乎失明，但伊赛克的笔迹仍是行内翘楚。"", ""building_location"": """"}}",伪造契据,从腐化轨拿取 2 个腐化并放入你的酒馆，然后获得一名对手所控制的 1 个建筑的控制权。,淬毒羽笔的老板几乎失明，但伊赛克的笔迹仍是行内翘楚。,,,,,
intrigue,skullport,Black Market Money,,,False,utility,,,,,,,,"Take 8 gold from the supply and 1 Corruption from the Corruption track, and place them in your Tavern. Each opponent can take 4 gold and 1 Corruption and place them in his or her supply.",,,Dirty money is still money.,SP_Intrigue_07,SP_Intrigue_07,assets/cards/SP_Intrigue_07.webp,Key_BlackMarketMoney,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""黑市资金"", ""card_text"": ""从供应区拿取 8 金币，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 4 金币和 1 个腐化，并放入其酒馆。"", ""possible_lore_text"": ""脏钱也还是钱。"", ""building_location"": """"}}",黑市资金,从供应区拿取 8 金币，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 4 金币和 1 个腐化，并放入其酒馆。,脏钱也还是钱。,,,,,
intrigue,skullport,Bribe the Watch,,,False,utility,,,,,,,,Spend 2 gold: Return up to 3 Corruption from your Tavern to the Corruption track. Each opponent can spend 4 gold to return 1 Corruption to the Corruption track.,,,Gold’s shine can be blinding.,SP_Intrigue_08,SP_Intrigue_08,assets/cards/SP_Intrigue_08.webp,Key_BribetheWatch,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""贿赂城卫"", ""card_text"": ""花费 2 金币：将你酒馆中最多 3 个腐化归还腐化轨。每名对手可以花费 4 金币，将 1 个腐化归还腐化轨。"", ""possible_lore_text"": ""金币的光芒有时足以令人目盲。"", ""building_location"": """"}}",贿赂城卫,花费 2 金币：将你酒馆中最多 3 个腐化归还腐化轨。每名对手可以花费 4 金币，将 1 个腐化归还腐化轨。,金币的光芒有时足以令人目盲。,,,,,
intrigue,skullport,Corrupting Influence,,,False,utility,,,,,,,,Place 1 Corruption from the Corruption track on each of 2 different spaces.,,,No one who works in the gutter stays clean.,SP_Intrigue_09,SP_Intrigue_09,assets/cards/SP_Intrigue_09.webp,Key_CorruptingInfluence,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""腐化影响"", ""card_text"": ""从腐化轨拿取 2 个腐化，分别放到 2 个不同的行动格上，每个行动格放 1 个。"", ""possible_lore_text"": ""在阴沟里干活的人，没有谁能保持干净。"", ""building_location"": """"}}",腐化影响,从腐化轨拿取 2 个腐化，分别放到 2 个不同的行动格上，每个行动格放 1 个。,在阴沟里干活的人，没有谁能保持干净。,,,,,
intrigue,skullport,Dark Dagger Assassination,,,False,utility,,,,,,,,"Take 4 Rogues from the supply and 1 Corruption from the Corruption track, and place them in your Tavern. Each opponent can take 2 Rogues and 1 Corruption and place them in his or her supply.",,,Life is priceless; death is negotiable.,SP_Intrigue_11,SP_Intrigue_11,assets/cards/SP_Intrigue_11.webp,Key_DarkDaggerAssassination,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""黑匕首暗杀"", ""card_text"": ""从供应区拿取 4 个盗贼，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 2 个盗贼和 1 个腐化，并放入其酒馆。"", ""possible_lore_text"": ""生命无价；死亡可以议价。"", ""building_location"": """"}}",黑匕首暗杀,从供应区拿取 4 个盗贼，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 2 个盗贼和 1 个腐化，并放入其酒馆。,生命无价；死亡可以议价。,,,,,
intrigue,skullport,Donations for Cyric,,,False,utility,,,,,,,,"Take 2 Clerics from the supply and 1 Corruption from the Corruption track, and place them in your Tavern. Each opponent can take 1 Cleric and 1 Corruption and place them in his or her supply.",,,"Cyric, the god of strife and murder, is
despised throughout the lands.",SP_Intrigue_12,SP_Intrigue_12,assets/cards/SP_Intrigue_12.webp,Key_DonationsforCyric,cards_intrigue_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex intrigue translation using locked project terminology, local DND references, and attempted wiki check, 2026-06-02"", ""name"": ""给希瑞克的献金"", ""card_text"": ""从供应区拿取 2 个牧师，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 1 个牧师和 1 个腐化，并放入其酒馆。"", ""possible_lore_text"": ""希瑞克是纷争与谋杀之神，遭到各地厌恶。"", ""building_location"": """"}}",给希瑞克的献金,从供应区拿取 2 个牧师，并从腐化轨拿取 1 个腐化，将它们放入你的酒馆。每名对手可以拿取 1 个牧师和 1 个腐化，并放入其酒馆。,希瑞克是纷争与谋杀之神，遭到各地厌恶。,,,,,
